Year,State,Units Reimbursed,Number of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non Medicaid Amount Reimbursed
2022,SC,3878942.84,52916.0,1394157.81,1388223.46,5934.35
2022,SD,259983.0,5441.0,392489.36,383353.97,9135.39
2022,TN,5750816.52,86589.0,1916482.7000000002,1808603.1500000001,107879.55
2022,TX,1865388.3,31613.0,2184922.12,2097186.96,87735.16
2022,UT,2580347.5,47918.0,729882.99,718171.8900000001,11711.1
2022,VA,7205054.460000001,174362.0,88885215.82,88816460.65,68755.17000000001
2022,VT,1072388.0,15644.0,815630.8300000001,815376.2100000001,254.62
2022,WA,11108367.120000001,194175.0,2641412.5200000005,2601529.96,39882.560000000005
2022,WI,8383965.15,138439.0,4864175.369999999,4722736.32,141439.05
2022,WV,1704380.5,32685.0,1049807.96,1019602.9099999999,30205.05
2022,WY,343921.75,5745.0,326612.29,326612.29,0.0
2022,XX,341789117.117,5704163.0,259742680.57,255266731.32999998,4475949.24
2023,AK,700051.0,12018.0,526142.46,526040.01,102.44999999999999
2023,AL,1970470.6500000001,41677.0,1266647.25,1217588.58,49058.67
2023,AR,1355317.3,25356.0,503042.88,502268.89999999997,773.98
2023,AZ,15360281.069999998,226344.0,5270373.98,5160346.7700000005,110027.21
2023,CA,21800011.549999997,399735.0,17257903.830000002,16068924.33,1188979.5
2023,CO,8900692.89,155041.0,4514491.62,4473202.43,41289.19
2023,CT,6436440.800000001,124415.0,6112820.75,6058086.07,54734.68
2023,DC,1041808.0,22863.0,178575.32,176435.55,2139.77
2023,DE,2574330.0,41185.0,1824826.1600000001,1801698.3199999998,23127.84
2023,FL,15156317.476,249871.0,8007496.46,7973309.98,34186.479999999996
2023,GA,9168287.65,138073.0,3149076.79,3137950.8,11125.99
2023,HI,1495252.0,26308.0,224057.76,223791.97999999998,265.78000000000003
2023,IA,1820451.2,38974.0,1137624.5899999999,633552.29,504072.30000000005
2023,ID,2327868.25,35741.0,894821.2799999999,892109.7499999999,2711.5299999999997
2023,IL,4522809.25,81833.0,2419262.7800000003,2309030.58,110232.20000000001
2023,IN,9847749.45,153784.0,4542780.26,4524776.9799999995,18003.28
2023,KS,1549795.0,29805.0,1212177.21,1207605.5,4571.71
2023,KY,4960860.4,88709.0,1434235.38,1150443.86,283791.52
2023,LA,4165514.7,97913.0,2325899.37,2303737.5600000005,22161.81
2023,MA,9322025.9,183402.0,4737810.28,4651207.24,86603.04000000001
2023,MD,16300463.88,246208.0,4382637.73,4279669.5600000005,102968.17
2023,ME,1724335.7999999998,30418.0,1254487.35,1197542.7000000002,56944.65
2023,MI,8603475.39,159519.0,2871427.23,2838204.3899999997,33222.84
2023,MN,6889137.369999999,133598.0,3149227.38,3075872.0700000003,73355.31
2023,MO,6133848.34,107498.0,3561364.83,3547178.37,14186.46
2023,MS,2080309.7999999998,42307.0,1206668.03,1166867.4,39800.630000000005
2023,MT,1857991.3,31812.0,910808.2,909001.1799999999,1807.02
2023,NC,14881081.669999998,226902.0,14682925.649999999,14583543.899999999,99381.75
2023,ND,340137.98,9484.0,143082.72,142964.22999999998,118.49
2023,NE,1397243.6,28494.0,1482718.71,1482408.56,310.15000000000003
2023,NH,1056094.03,20230.0,436355.67999999993,436287.5299999999,68.14999999999999
2023,NJ,14069030.01,228588.0,8891350.91,8227445.790000001,663905.12
2023,NM,3172511.2,54374.0,906958.85,899239.13,7719.72
2023,NV,5527682.6,58111.0,2615382.17,2521663.84,93718.32999999999
2023,NY,24795933.75,421866.0,13295459.690000001,13168848.129999999,126611.56
2023,OH,20961509.616,402965.0,9129139.260000002,9082656.31,46482.95
2023,OK,5620335.9,85198.0,2966581.05,2917718.75,48862.3
2023,OR,6787383.5,132186.0,1413885.76,1375389.19,38496.57
2023,PA,13454946.64,230426.0,9379128.98,9073652.94,305476.04000000004
2023,PR,772183.0,17915.0,155698.87,155620.75,78.11999999999999
2023,RI,1585489.0,36639.0,979663.95,979649.54,14.41
2023,SC,3820901.8,58850.0,1438310.6800000002,1418368.64,19942.04
2023,SD,266809.25,5784.0,254662.09,248259.89,6402.2
2023,TN,5013584.0600000005,82435.0,1794675.54,1699553.0099999998,95122.53
2023,TX,1835459.0,32797.0,2092769.3900000001,1993554.8800000001,99214.51000000001
2023,UT,1345212.9100000001,24992.0,456224.18,455097.19999999995,1126.98
2023,VA,7064228.172,171081.0,59905610.1,59839943.07000001,65667.03
2023,VT,953865.0,14177.0,726850.01,725793.12,1056.8899999999999
2023,WA,10321907.649999999,188851.0,2350243.21,2326018.39,24224.82
2023,WI,7419856.35,130066.0,4341990.0,4204681.41,137308.59
2023,WV,1634625.751,32363.0,980391.71,966882.06,13509.65
2023,WY,312958.5,5270.0,290231.6,290223.49,8.11
2023,XX,326859845.583,5678368.0,235704031.36,230460169.86999997,5243861.49
