Year,Quarter,State,Units Reimbursed,Number of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non Medicaid Amount Reimbursed
2002,1,IN,1123779.0,16700.0,2301079.2200000007,894289.3400000001,19252.94
2002,1,KS,325637.0,5193.0,676402.4800000001,0.0,0.0
2002,1,KY,495687.0,7623.0,1028949.1799999999,894604.75,0.0
2002,1,LA,740689.0,13745.0,1359387.9400000002,47340.8,0.0
2002,1,MA,4094202.3959999997,54581.0,5830070.999999999,0.0,0.0
2002,1,MD,709958.0,13995.0,977545.12,0.0,0.0
2002,1,ME,1289327.0,20022.0,1454672.5600000003,0.0,0.0
2002,1,MI,1015576.0,12288.0,2542982.5500000003,2404487.1599999997,107260.77
2002,1,MN,629415.5,10302.0,848918.28,0.0,0.0
2002,1,MO,1642308.0,22903.0,3373649.0500000007,0.0,0.0
2002,1,MS,560348.649,10248.0,1431804.56,365821.60000000003,0.0
2002,1,MT,265197.0,4186.0,423665.1600000001,0.0,0.0
2002,1,NC,3443789.0,54022.0,4661845.67,0.0,0.0
2002,1,ND,100089.0,1854.0,143295.41999999998,0.0,0.0
2002,1,NE,306548.0,5079.0,452704.73000000004,0.0,0.0
2002,1,NH,390342.04000000004,7332.0,515682.13,469402.46,10639.19
2002,1,NJ,1343382.0,22672.0,2241873.9299999997,0.0,0.0
2002,1,NM,173753.0,2327.0,310562.37999999995,0.0,0.0
2002,1,NV,305325.0,4294.0,713652.77,713652.77,0.0
2002,1,NY,2762316.0,25504.0,3720503.95,0.0,0.0
2002,1,OH,2878984.0,52363.0,4832430.47,0.0,0.0
2002,1,OK,482451.245,6342.0,931912.09,5657.11,0.0
2002,1,OR,986289.0,14352.0,1445935.8899999997,0.0,0.0
2002,1,PA,1817515.0,31301.0,2954995.4899999998,0.0,0.0
2002,1,RI,355390.0,5577.0,643558.62,0.0,0.0
2002,1,SC,1151550.9,19013.0,1632688.7500000002,1533254.41,9332.58
2002,1,SD,77593.0,1512.0,112083.83,0.0,0.0
2002,1,TN,1559083.0,23329.0,2863104.8899999997,0.0,0.0
2002,1,TX,766231.0,7612.0,2099015.5300000003,0.0,0.0
2002,1,UT,397217.0,7960.0,655730.04,0.0,0.0
2002,1,VA,963804.0,14921.0,1452952.7999999998,0.0,0.0
2002,1,VT,101229.956,1498.0,103013.05000000002,0.0,0.0
2002,1,WA,2262602.4159999997,34810.0,3590810.85,0.0,0.0
2002,1,WI,1304676.0,19460.0,2057030.69,0.0,0.0
2002,1,WV,743616.715,12655.0,1161490.6300000001,0.0,0.0
2002,1,WY,72718.0,1467.0,88784.21,0.0,0.0
2002,1,XX,51922881.256,777420.0,91239081.43,8080006.179999999,147994.38
2002,2,AK,579461.0,8057.0,1131398.5899999999,0.0,0.0
2002,2,AL,565675.0,12450.0,1311128.3999999997,0.0,0.0
2002,2,AR,439641.0,6419.0,700994.18,0.0,0.0
2002,2,CA,3743273.0,30756.0,9558369.94,382461.48000000004,0.0
2002,2,CO,658756.0,12513.0,926593.1799999999,0.0,0.0
2002,2,CT,1266010.938,19929.0,2017321.8599999999,0.0,0.0
2002,2,DC,87048.0,1708.0,156701.99,0.0,0.0
2002,2,DE,504233.0,8097.0,253349.94,0.0,0.0
2002,2,FL,4178733.56,66896.0,8603593.92,0.0,0.0
2002,2,GA,1600072.0,31874.0,2709062.1,0.0,0.0
2002,2,HI,323146.0,3753.0,770565.1700000002,0.0,0.0
2002,2,IA,483574.0,7045.0,754666.48,0.0,0.0
2002,2,ID,221568.1,3543.0,509373.86,505441.97,1691.3600000000001
2002,2,IL,913713.0,13990.0,1957114.8099999998,0.0,0.0
2002,2,IN,1080314.0,17584.0,2060965.79,1685471.23,43927.06
2002,2,KS,389548.0,6210.0,778792.23,2824.26,0.0
2002,2,KY,474331.0,8007.0,872285.9600000001,754385.6799999999,0.0
2002,2,LA,798358.0,15759.0,1352645.4400000002,0.0,0.0
2002,2,MA,3872454.33,59021.0,5558001.71,0.0,0.0
2002,2,MD,714099.0,13797.0,946414.4500000002,0.0,0.0
2002,2,ME,1370224.0,20744.0,1589148.77,0.0,0.0
2002,2,MI,713403.0,8214.0,1795553.98,1740087.0300000003,33589.59
2002,2,MN,576544.0,9805.0,784508.66,0.0,0.0
2002,2,MO,1830881.0,25963.0,3508964.31,0.0,0.0
2002,2,MS,574940.8,10958.0,1087147.97,909817.19,0.0
2002,2,MT,286040.0,4690.0,424365.28,0.0,0.0
2002,2,NC,3381673.0,54655.0,4065223.4299999997,290807.69,914.0
2002,2,ND,108064.0,1996.0,149223.55,0.0,0.0
2002,2,NE,351216.0,6059.0,508564.89,0.0,0.0
2002,2,NH,360968.0,6943.0,477773.62000000005,426888.49,9246.420000000002
2002,2,NJ,1462484.0,24652.0,2371286.1100000003,15409.07,0.0
2002,2,NM,204698.0,3047.0,288268.33999999997,0.0,0.0
2002,2,NV,366964.0,5245.0,839216.17,839216.17,0.0
2002,2,NY,3262512.0,30234.0,4400858.48,39118.03,0.0
2002,2,OH,3077491.0,56498.0,4586973.94,0.0,0.0
2002,2,OK,524408.5160000001,6949.0,996742.5900000001,1883.39,0.0
2002,2,OR,1050205.0,15133.0,1501706.32,0.0,0.0
2002,2,PA,1696331.0,29709.0,2713752.0,4291.32,0.0
2002,2,RI,350191.0,5700.0,646331.9299999999,0.0,0.0
2002,2,SC,1231453.0,20089.0,1827040.4500000002,1703387.34,15597.21
2002,2,SD,92480.0,1664.0,145367.43,963.38,0.0
2002,2,TN,1741995.0,26336.0,3211125.43,0.0,0.0
2002,2,TX,867936.0,8439.0,2305561.91,0.0,0.0
2002,2,UT,433908.0,8681.0,714146.49,0.0,0.0
2002,2,VA,961444.0,14969.0,1378901.2,0.0,0.0
2002,2,VT,97624.814,1563.0,49133.65,0.0,0.0
2002,2,WA,2566223.4,40313.0,3689377.9,0.0,0.0
2002,2,WI,1517937.0,22381.0,2213548.72,0.0,0.0
2002,2,WV,922595.36,15680.0,1396009.4499999997,1366691.3,21023.129999999997
2002,2,WY,50445.0,1011.0,18592.67,0.0,0.0
2002,2,XX,55327839.458000004,840129.0,92928897.39,10678183.6,126043.62999999999
2002,3,AK,371146.0,6089.0,853134.2200000001,0.0,0.0
2002,3,AL,550219.77,11825.0,1285805.66,0.0,0.0
2002,3,AR,482660.0,6990.0,747560.82,0.0,0.0
2002,3,CA,4285604.0,34533.0,11177542.930000002,132813.77,0.0
2002,3,CO,721131.0,13530.0,992513.14,0.0,0.0
2002,3,CT,1329812.0,20651.0,2110294.3899999997,0.0,0.0
2002,3,DC,135743.0,2537.0,118601.74999999999,0.0,0.0
2002,3,DE,287208.0,4028.0,237097.00999999998,0.0,0.0
2002,3,FL,4408433.68,69748.0,8959902.209999999,0.0,0.0
2002,3,GA,1654412.0,33625.0,2851242.3800000004,0.0,0.0
2002,3,HI,342511.0,3862.0,853911.9700000001,0.0,0.0
2002,3,IA,558039.0,8325.0,862920.8700000001,0.0,0.0
2002,3,ID,275412.8,4217.0,635992.2300000002,633748.4500000001,875.34
2002,3,IL,1095605.0,16788.0,2106340.5,0.0,0.0
2002,3,IN,1015633.0,16791.0,1986671.53,1734017.65,43093.89
2002,3,KS,393652.0,6351.0,755157.77,0.0,0.0
2002,3,KY,668499.0,12519.0,1095813.68,950019.11,0.0
2002,3,LA,828465.0,16396.0,1379294.79,51469.33,18.0
2002,3,MA,4599007.0,72294.0,6927521.899999999,0.0,0.0
2002,3,MD,729490.0,13593.0,1036876.7500000001,0.0,0.0
2002,3,ME,1426860.0,21227.0,1614760.0799999998,0.0,0.0
2002,3,MI,743250.0,8115.0,1836755.83,1797079.5,30110.410000000003
2002,3,MN,705421.0,11624.0,976949.11,0.0,0.0
2002,3,MO,1945859.0,27482.0,3776337.9799999995,0.0,0.0
2002,3,MS,596708.0,10624.0,1545007.19,1057316.83,0.0
2002,3,MT,337827.0,5385.0,537745.39,0.0,0.0
2002,3,NC,3190424.0,51245.0,3805217.8300000005,3166.79,0.0
2002,3,ND,117090.0,2028.0,162665.94999999998,0.0,0.0
2002,3,NE,394365.0,6875.0,591913.22,0.0,0.0
2002,3,NH,445062.0,8321.0,603441.5800000001,570678.84,9183.77
2002,3,NJ,1492862.0,24765.0,2441789.28,0.0,0.0
2002,3,NM,203101.0,3146.0,205835.66,0.0,0.0
2002,3,NV,472405.0,6366.0,1085947.1300000001,1085947.1300000001,0.0
2002,3,NY,3682230.0,34137.0,5167514.93,0.0,0.0
2002,3,OH,3861622.0,69830.0,5556372.86,0.0,0.0
2002,3,OK,549131.067,7252.0,1090825.82,0.0,0.0
2002,3,OR,1028436.0,14526.0,1420931.4200000002,0.0,0.0
2002,3,PA,1697053.0,29498.0,2698012.8499999996,0.0,0.0
2002,3,RI,349198.0,5299.0,614009.25,0.0,0.0
2002,3,SC,1326913.0,21730.0,2025372.7099999997,1908533.9000000001,13266.2
2002,3,SD,96812.0,1779.0,154058.80000000002,0.0,0.0
2002,3,TN,1942674.0,29290.0,3663216.81,0.0,0.0
2002,3,TX,932055.0,9230.0,2533476.2500000005,0.0,0.0
2002,3,UT,462815.0,9169.0,769399.08,0.0,0.0
2002,3,VA,1206833.0,18566.0,1732721.39,0.0,0.0
2002,3,VT,75290.88500000001,1125.0,36763.42,0.0,0.0
2002,3,WA,2894357.62,45122.0,3908165.32,0.0,0.0
2002,3,WI,1627393.0,23646.0,2385537.9699999993,0.0,0.0
2002,3,WV,714901.52,12369.0,1049332.7799999998,994790.33,13143.27
2002,3,WY,53273.0,1113.0,20859.33,0.0,0.0
2002,3,XX,59739957.822,900141.0,101313546.75,10933392.579999998,109740.73
2002,4,AK,364887.0,5895.0,835615.5700000001,0.0,0.0
2002,4,AL,634779.0,13486.0,1501626.2199999997,0.0,0.0
2002,4,AR,510799.0,7499.0,822877.1900000001,0.0,0.0
2002,4,CA,4318029.0,34098.0,11747764.969999999,171329.36,0.0
2002,4,CO,829351.0,15757.0,1196478.44,0.0,0.0
2002,4,CT,1413211.0,21409.0,2312605.77,0.0,0.0
2002,4,DC,129392.0,2451.0,232638.08999999997,0.0,0.0
2002,4,DE,375110.0,4636.0,276388.97000000003,0.0,0.0
2002,4,FL,4784489.2,74634.0,10036475.290000001,0.0,0.0
2002,4,GA,1863157.0,37039.0,3257610.75,0.0,0.0
2002,4,HI,325227.0,3658.0,748745.2399999999,0.0,0.0
2002,4,IA,574745.0,8351.0,904761.3500000001,0.0,0.0
2002,4,ID,252225.0,3819.0,572315.91,557131.45,1080.79
2002,4,IL,669359.0,10283.0,1261518.2,0.0,0.0
2002,4,IN,1144470.0,17986.0,2290426.9200000004,0.0,0.0
2002,4,KS,443660.0,7061.0,817412.9500000002,0.0,0.0
2002,4,KY,679437.0,12604.0,1171043.4800000002,1000645.64,0.0
2002,4,LA,802048.0,15481.0,1232177.47,0.0,0.0
2002,4,MA,3808651.0,65357.0,6337874.819999999,55031.89,0.0
2002,4,MD,1210685.0,20403.0,1894624.61,0.0,0.0
2002,4,ME,1499062.0,21820.0,1814282.6599999997,0.0,0.0
2002,4,MI,768005.0,8407.0,1917612.5099999998,1855548.1400000001,35561.56
2002,4,MN,775981.0,12691.0,1118148.5399999998,408419.12,0.0
2002,4,MO,2124354.0,29640.0,4219706.59,0.0,0.0
2002,4,MS,573025.002,10652.0,1241224.26,747236.41,0.0
2002,4,MT,344568.0,5448.0,564168.07,0.0,0.0
2002,4,NC,4041343.0,65203.0,4782871.870000001,1213529.16,4431.719999999999
2002,4,ND,119535.0,2248.0,161236.68,0.0,0.0
2002,4,NE,405204.0,6388.0,613480.0,0.0,0.0
2002,4,NH,398169.0,7588.0,557664.36,501820.42,8404.64
2002,4,NJ,1572387.0,26000.0,2738570.1100000003,0.0,0.0
2002,4,NM,220846.0,3548.0,234765.72,0.0,0.0
2002,4,NV,478116.5,6630.0,1135458.36,1135458.36,0.0
2002,4,NY,3840662.0,35391.0,5547506.71,0.0,0.0
2002,4,OH,3878519.0,70166.0,5716819.370000001,0.0,0.0
2002,4,OK,557685.0,7121.0,1138294.46,0.0,0.0
2002,4,OR,1074450.0,14775.0,1452562.7,0.0,0.0
2002,4,PA,1830669.0,31382.0,2947877.52,0.0,0.0
2002,4,RI,386520.0,5944.0,688157.1900000001,0.0,0.0
2002,4,SC,1371774.0,22011.0,2179147.6,2063160.61,26884.59
2002,4,SD,99186.0,1718.0,165548.37,0.0,0.0
2002,4,TN,2098039.0,31272.0,4113634.5399999996,0.0,0.0
2002,4,TX,928608.0,9057.0,2585786.15,0.0,0.0
2002,4,UT,516562.0,9807.0,890241.86,0.0,0.0
2002,4,VA,1239911.0,18520.0,1800348.53,0.0,0.0
2002,4,VT,89073.683,1247.0,46354.07000000001,0.0,0.0
2002,4,WA,2942732.0,45046.0,3927346.9200000004,0.0,0.0
2002,4,WI,1857331.0,26539.0,2736026.9899999998,0.0,0.0
2002,4,WV,824747.91,13443.0,1313084.62,1277749.1400000001,13857.84
2002,4,WY,60154.0,1192.0,26036.61,0.0,0.0
2002,4,XX,62450874.775,937058.0,108195542.44000001,10991143.489999998,90258.79999999999
2003,1,AK,330184.0,5301.0,759732.16,0.0,0.0
2003,1,AL,689952.0,14414.0,1669871.0899999999,0.0,0.0
2003,1,AR,483324.0,7093.0,814780.9900000001,0.0,0.0
2003,1,CA,4202633.894,32715.0,11402132.46,394572.54000000004,0.0
2003,1,CO,720006.0,14316.0,916730.6900000001,0.0,0.0
2003,1,CT,1450076.0,21830.0,2415713.0000000005,0.0,0.0
2003,1,DC,145349.0,2562.0,270136.26000000007,0.0,0.0
2003,1,DE,473478.0,6468.0,733092.42,0.0,0.0
2003,1,FL,4944826.73,76016.0,9731109.24,0.0,0.0
2003,1,GA,1841997.0,36314.0,3204988.7399999998,0.0,0.0
2003,1,HI,297345.0,3618.0,400245.94999999995,0.0,0.0
2003,1,IA,625697.24,9047.0,998660.8200000001,0.0,0.0
2003,1,ID,284703.4,4283.0,614100.7,600544.98,999.4100000000001
2003,1,IL,446987.0,6757.0,836175.1799999999,0.0,0.0
2003,1,IN,1032329.0,15883.0,2087980.1100000003,4569.81,324.96
2003,1,KS,476440.0,7636.0,885365.56,4284.33,0.0
2003,1,KY,718063.0,12767.0,1241841.01,1000167.5400000002,0.0
2003,1,LA,727505.0,13490.0,1162769.67,31005.76,0.0
2003,1,MA,4629519.0,66222.0,6611726.999999999,0.0,0.0
2003,1,MD,1274540.0,21189.0,2010465.14,0.0,0.0
2003,1,ME,1528200.0,22288.0,1983629.6500000001,0.0,0.0
2003,1,MI,771201.0,8713.0,1837472.5400000003,1771717.6099999999,29596.77
2003,1,MN,721368.0,11802.0,1040480.68,267161.1,0.0
2003,1,MO,2278228.0,31132.0,4552363.07,0.0,0.0
2003,1,MS,538028.4299999999,10192.0,1121927.7000000002,41674.93,0.0
2003,1,MT,351307.0,5455.0,571343.7999999998,153770.52,0.0
2003,1,NC,3859677.0,61656.0,4613449.010000001,1082481.0,4212.48
2003,1,ND,102575.0,1960.0,141250.55999999997,0.0,0.0
2003,1,NE,425245.0,6944.0,647544.46,0.0,0.0
2003,1,NH,478702.0,8901.0,699532.49,688748.4500000001,9823.15
2003,1,NJ,1601028.0,26026.0,2859873.07,13058.1,0.0
2003,1,NM,228128.0,3775.0,260265.18999999997,0.0,0.0
2003,1,NV,546439.0,7796.0,1222076.71,77124.37,80.98
2003,1,NY,3821131.0,35520.0,5501898.940000001,4634136.970000001,0.0
2003,1,OH,4087803.0,72243.0,5984725.839999999,0.0,0.0
2003,1,OK,580518.0,7409.0,1241073.04,3448.21,0.0
2003,1,OR,900643.0,12134.0,1143454.5,0.0,0.0
2003,1,PA,1843553.0,31147.0,2933684.5999999996,0.0,0.0
2003,1,RI,465915.0,6911.0,841163.6400000001,0.0,0.0
2003,1,SC,1524762.6,23576.0,2475981.51,2359466.88,32880.350000000006
2003,1,SD,126946.0,2071.0,203807.13999999998,0.0,0.0
2003,1,TN,2184577.0,32568.0,4304799.91,12248.81,50.0
2003,1,TX,939483.0,9336.0,2606353.48,0.0,0.0
2003,1,UT,569121.0,10840.0,966287.6600000001,0.0,0.0
2003,1,VA,1205281.0,18288.0,1704036.09,0.0,0.0
2003,1,VT,59454.0,999.0,87991.14000000001,0.0,0.0
2003,1,WA,3053503.0,45889.0,4129052.1200000006,0.0,0.0
2003,1,WI,2066227.0,29244.0,3073929.8000000003,0.0,0.0
2003,1,WV,850521.2949999999,13865.0,1208653.63,1184818.4099999997,13068.439999999999
2003,1,WY,66261.0,1272.0,28986.019999999997,0.0,0.0
2003,1,XX,63968796.94,941959.0,109092374.83000003,14324716.63,91298.72000000002
2003,2,AK,334778.0,5473.0,732641.5299999999,0.0,0.0
2003,2,AL,604754.0,12644.0,1383888.12,0.0,0.0
2003,2,AR,533325.0,7673.0,882469.87,0.0,0.0
2003,2,CA,4953109.0,39629.0,13207849.39,218143.03000000003,0.0
2003,2,CO,796035.0,16000.0,991729.7100000001,0.0,0.0
2003,2,CT,1538510.0,22547.0,2573133.6999999993,0.0,0.0
2003,2,DC,162573.0,2857.0,306248.81000000006,0.0,0.0
2003,2,DE,603764.0,9741.0,339806.38,0.0,0.0
2003,2,FL,4420141.0,65699.0,6898930.509999999,0.0,0.0
2003,2,GA,1927565.0,40554.0,3661681.93,3450124.21,0.0
2003,2,HI,304513.0,3622.0,405695.32,208834.93,0.0
2003,2,IA,691645.0,9437.0,1140469.83,0.0,0.0
2003,2,ID,295348.0,4578.0,646770.5599999999,623425.04,7589.4400000000005
2003,2,IL,955697.0,14586.0,1936898.8600000003,0.0,0.0
2003,2,IN,1198726.0,18104.0,2350649.92,0.0,0.0
2003,2,KS,436962.0,6718.0,813324.6599999999,0.0,0.0
2003,2,KY,699462.0,12513.0,1175076.3399999999,768658.32,0.0
2003,2,LA,784297.0,14671.0,1230776.91,0.0,0.0
2003,2,MA,4711282.0,68181.0,6403804.04,0.0,0.0
2003,2,MD,1380067.0,22820.0,2120972.07,0.0,0.0
2003,2,ME,1662614.0,24253.0,2196096.14,0.0,0.0
2003,2,MI,837389.0,9654.0,1950135.18,1886255.27,38286.0
2003,2,MN,753500.8,12190.0,1099139.7600000002,7231.8,0.0
2003,2,MO,2490902.0,33801.0,4909279.49,0.0,0.0
2003,2,MS,582258.0,10803.0,1168382.95,62672.78999999999,0.0
2003,2,MT,377487.0,6216.0,606085.8,592932.7999999999,13152.999999999998
2003,2,NC,4220644.0,66522.0,4959449.39,306309.81000000006,667.3399999999999
2003,2,ND,116905.0,2252.0,158709.01,0.0,0.0
2003,2,NE,421841.0,6732.0,647428.98,0.0,0.0
2003,2,NH,440908.0,8127.0,632249.6699999999,600865.6,10032.830000000002
2003,2,NJ,1726931.0,28069.0,3187982.3500000006,49251.48,0.0
2003,2,NM,246263.0,4116.0,279313.22000000003,0.0,0.0
2003,2,NV,472146.3,6725.0,1072189.4600000002,956278.18,23028.4
2003,2,NY,4148372.0,38634.0,6095665.51,4995328.93,0.0
2003,2,OH,4438904.0,78787.0,6351138.03,0.0,0.0
2003,2,OK,607950.5,7837.0,1309210.33,23293.100000000002,0.0
2003,2,OR,909258.0,12685.0,872280.16,0.0,0.0
2003,2,PA,2037963.0,34461.0,3226270.14,81022.27,0.0
2003,2,RI,464333.0,6754.0,818589.35,0.0,0.0
2003,2,SC,1660803.0,25313.0,2683769.23,2618181.5599999996,35179.24
2003,2,SD,137858.0,2317.0,247652.5,0.0,0.0
2003,2,TN,2414438.0,35454.0,4791999.39,0.0,0.0
2003,2,TX,1009655.0,10116.0,2826705.63,0.0,0.0
2003,2,UT,596931.0,11387.0,1005471.22,0.0,0.0
2003,2,VA,1220920.0,18208.0,1662065.84,0.0,0.0
2003,2,VT,76905.88500000001,1125.0,31983.629999999997,0.0,0.0
2003,2,WA,3206705.503,49007.0,4319397.9399999995,0.0,0.0
2003,2,WI,2236017.0,31299.0,3305213.43,0.0,0.0
2003,2,WV,828519.005,12641.0,780704.2300000001,765300.35,5945.160000000001
2003,2,WY,88812.0,2101.0,92876.37000000002,0.0,0.0
2003,2,XX,68126441.988,999382.0,112803639.23000002,18209884.28,134885.9
2003,3,AK,401716.0,6310.0,826988.21,439805.76,136.79
2003,3,AL,525445.0,11500.0,1199821.08,0.0,0.0
2003,3,AR,586603.0,8516.0,1017315.63,0.0,0.0
2003,3,CA,4607864.0,39977.0,12743978.950000001,203262.08000000002,0.0
2003,3,CO,1132203.0,22734.0,1414408.28,0.0,0.0
2003,3,CT,1548193.0,23093.0,2664305.9700000007,0.0,0.0
2003,3,DC,170912.0,3116.0,341754.29000000004,0.0,0.0
2003,3,DE,275993.0,4058.0,467510.98,0.0,0.0
2003,3,FL,4775588.0,71615.0,7523208.9,0.0,0.0
2003,3,GA,2080547.0,41667.0,3557671.79,3483361.26,37755.0
2003,3,HI,319678.0,3692.0,451506.29,232559.71000000002,0.0
2003,3,IA,757311.0,10186.0,1277637.3599999999,0.0,0.0
2003,3,ID,308814.0,4824.0,712343.7400000001,700283.74,6919.72
2003,3,IL,1842842.0,27788.0,3691032.89,0.0,0.0
2003,3,IN,1458617.0,21642.0,2945138.04,488153.68,0.0
2003,3,KS,616257.0,9550.0,1150416.8099999998,0.0,0.0
2003,3,KY,785391.0,14259.0,1364460.6600000001,1146280.06,0.0
2003,3,LA,913498.0,17102.0,1468036.78,0.0,0.0
2003,3,MA,4487620.0,64120.0,6212337.28,0.0,0.0
2003,3,MD,1463135.0,24133.0,2241983.79,0.0,0.0
2003,3,ME,1767422.0,24632.0,2210177.6899999995,0.0,0.0
2003,3,MI,879330.5,9998.0,2070375.4799999995,2031789.7599999998,37675.11
2003,3,MN,948637.0,15063.0,1467916.3,167849.71,0.0
2003,3,MO,2688914.0,36483.0,5370809.350000001,0.0,0.0
2003,3,MS,607837.002,11206.0,1255442.44,0.0,0.0
2003,3,MT,363782.0,6015.0,602649.12,588848.1099999999,12449.95
2003,3,NC,4196904.0,65990.0,5159152.31,995385.5599999999,2803.11
2003,3,ND,130237.0,2459.0,182473.97999999998,0.0,0.0
2003,3,NE,476892.0,7294.0,780226.53,0.0,0.0
2003,3,NH,544317.0,10037.0,824455.72,812034.36,7573.7
2003,3,NJ,1881374.0,30762.0,3522780.0700000003,0.0,0.0
2003,3,NM,284637.08999999997,4358.0,332765.72,0.0,0.0
2003,3,NV,667680.02,9362.0,1559655.86,1200358.95,25716.800000000003
2003,3,NY,4395706.0,40836.0,6821121.76,6439093.369999999,0.0
2003,3,OH,4886691.0,85053.0,6888258.800000001,0.0,0.0
2003,3,OK,636613.0,8276.0,1458246.7600000002,0.0,0.0
2003,3,OR,918227.5,12172.0,697925.1900000001,64935.46,1134.0
2003,3,PA,2160448.0,36353.0,3472033.1199999996,0.0,0.0
2003,3,RI,453275.0,6591.0,828083.75,0.0,0.0
2003,3,SC,1742881.0,26270.0,2862004.5799999996,2781720.2,42286.03
2003,3,SD,166044.0,2861.0,314435.08,0.0,0.0
2003,3,TN,5359799.0,92456.0,9848217.609999998,0.0,0.0
2003,3,TX,1020457.0,10173.0,3089745.4299999997,0.0,0.0
2003,3,UT,649653.0,12454.0,1141397.45,0.0,0.0
2003,3,VA,1415590.0,20607.0,1984947.57,234553.3,1331.82
2003,3,VT,79249.193,1028.0,79332.65,0.0,0.0
2003,3,WA,3393628.546,51939.0,4824641.350000001,0.0,0.0
2003,3,WI,2467586.0,34546.0,3694311.31,0.0,0.0
2003,3,WV,874060.5700000001,13405.0,825391.69,621023.09,5313.05
2003,3,WY,100165.0,1893.0,82850.82,0.0,0.0
2003,3,XX,75571877.851,1124272.0,127816167.11000001,22637673.11,181678.47000000003
2003,4,AK,299452.0,4669.0,592703.14,88921.53,136.79
2003,4,AL,579482.0,12579.0,1368004.3499999999,0.0,0.0
2003,4,AR,602416.2,8487.0,1066399.84,0.0,0.0
2003,4,CA,4563379.0,41165.0,13435515.72,340526.43999999994,0.0
2003,4,CO,1022150.024,22111.0,1292372.71,0.0,0.0
2003,4,CT,1572852.0,23797.0,2756185.55,1156442.79,10419.949999999999
2003,4,DC,188671.0,3338.0,380970.4599999999,0.0,0.0
2003,4,DE,475126.0,6172.0,697672.62,0.0,0.0
2003,4,FL,5339619.1,78944.0,8395340.62,0.0,0.0
2003,4,GA,2104168.0,41799.0,3626476.4899999993,3545235.17,35691.0
2003,4,HI,360020.0,4173.0,510751.06,270852.78,0.0
2003,4,IA,816870.0,10807.0,1335285.0,0.0,0.0
2003,4,ID,327051.0,4908.0,744714.2000000001,735533.88,9180.320000000002
2003,4,IL,1171544.0,17495.0,2436032.8800000004,0.0,0.0
2003,4,IN,1434965.5,20687.0,2855778.8200000003,887292.47,0.0
2003,4,KS,570447.0,8634.0,1061607.5899999999,0.0,0.0
2003,4,KY,842913.0,15086.0,1466950.54,1189544.68,0.0
2003,4,LA,909650.0,16788.0,1489678.6300000001,0.0,0.0
2003,4,MA,4600453.0,65967.0,6449902.95,0.0,0.0
2003,4,MD,1558532.0,25454.0,2454323.2800000003,0.0,0.0
2003,4,ME,1834062.0,23201.0,1104994.6099999999,0.0,0.0
2003,4,MI,850974.5,9637.0,2074857.59,2031789.19,41919.88
2003,4,MN,994476.0,15454.0,1531268.01,540699.4500000001,0.0
2003,4,MO,2930332.0,39372.0,5747776.249999999,0.0,0.0
2003,4,MS,577168.0,10512.0,987508.69,4912.68,0.0
2003,4,MT,437458.0,7195.0,695452.1400000001,680565.0200000001,14887.12
2003,4,NC,5219382.0,80001.0,6365652.760000001,1261315.43,5611.99
2003,4,ND,117916.0,2136.0,179450.89,0.0,0.0
2003,4,NE,505303.0,7631.0,815318.0800000001,0.0,0.0
2003,4,NH,481859.0,8978.0,729761.2,718599.87,5721.38
2003,4,NJ,2341822.0,38001.0,4260607.800000001,93279.22,174.8
2003,4,NM,295299.0,4389.0,344402.74,0.0,0.0
2003,4,NV,597355.0,8406.0,1409960.6500000001,1099345.79,37209.259999999995
2003,4,NY,4721952.0,42862.0,7601380.67,6113638.640000001,0.0
2003,4,OH,5850093.0,100100.0,8265591.149999999,0.0,0.0
2003,4,OK,704041.0,8905.0,1653167.72,2496.34,0.0
2003,4,OR,965684.0,12589.0,794380.6599999998,51050.479999999996,1070.0
2003,4,PA,2548731.0,42988.0,4118652.5100000002,0.0,0.0
2003,4,RI,484367.0,7158.0,945632.6599999999,0.0,0.0
2003,4,SC,1830614.0,27095.0,3125036.3500000006,3052899.3000000007,48602.48
2003,4,SD,157414.0,2747.0,287506.65,0.0,0.0
2003,4,TN,5378292.0,92774.0,9410294.86,5695717.609999999,3378.03
2003,4,TX,1026402.0,10231.0,3105655.46,0.0,0.0
2003,4,UT,708411.0,13260.0,1261436.55,0.0,0.0
2003,4,VA,1527593.67,22648.0,2240028.8799999994,163560.75,717.59
2003,4,VT,75266.77799999999,1198.0,163762.77000000002,0.0,0.0
2003,4,WA,2993986.509,728250.0,84119876.63000001,0.0,0.0
2003,4,WI,2555344.0,35396.0,3857645.54,0.0,0.0
2003,4,WV,916608.965,13426.0,884402.3500000001,671837.48,5542.76
2003,4,WY,115949.0,2258.0,97291.44999999998,0.0,0.0
2003,4,XX,79675306.251,1855930.0,219868291.72,30406805.740000002,220719.46000000002
2004,1,AK,362697.05,5761.0,724901.8099999999,384952.89,0.0
2004,1,AL,628802.0,13184.0,1430164.19,0.0,0.0
2004,1,AR,638547.0,9024.0,1160936.43,0.0,0.0
2004,1,CA,4603292.0,41905.0,13750451.4,218741.86,0.0
2004,1,CO,1044222.7,22895.0,1269543.7,0.0,0.0
2004,1,CT,1594219.0,23598.0,2872975.8699999996,13311.76,35.04
2004,1,DC,40211.0,989.0,8265.11,0.0,0.0
2004,1,DE,476451.0,5733.0,404571.88,0.0,0.0
2004,1,FL,5166416.0,75894.0,7948493.719999999,0.0,0.0
