Year,Prscrbr_Geo_Cd,Prscrbr_Geo_Desc,Tot_Prscrbrs,Tot_Clms,Tot_30day_Fills,Tot_Drug_Cst,Tot_Benes,GE65_Tot_Clms,GE65_Tot_30day_Fills,GE65_Tot_Drug_Cst,GE65_Tot_Benes,LIS_Bene_Cst_Shr,NonLIS_Bene_Cst_Shr
2015,9E,Foreign Country,121.0,923.0,924.5,51549.09,519.0,402.0,403.0,23667.71,229.0,726.28,4118.15
2016,01,Alabama,12687.0,400565.0,402750.30000000005,36980803.86,92298.0,178290.0,179615.5,14576277.78,50871.0,574689.39,3768317.33
2016,02,Alaska,2557.0,29100.0,29490.1,2878378.25,7250.0,13846.0,14078.2,1024759.3999999999,4024.0,28615.410000000003,181824.51
2016,04,Arizona,27902.0,621959.0,628461.1,47057640.24000001,162914.0,356289.0,361340.4,23397907.12,113849.0,514728.83999999997,6443159.25
2016,05,Arkansas,7425.0,207889.0,209073.5,15535020.52,51383.0,90195.0,90864.5,5686116.659999999,28345.0,278456.37,1997942.09
2016,06,California,82331.0,1108168.0,1119278.2,139428892.92000002,281570.0,661451.0,669307.8,66402961.64,197903.0,832612.8600000001,11448956.59
2016,08,Colorado,25195.0,410147.0,414237.0,31075626.830000002,104780.0,236823.0,239701.0,14465734.629999999,72410.0,344689.62,3652867.92
2016,09,Connecticut,18191.0,278641.0,281183.8,30726822.41,75567.0,154720.0,156545.69999999998,12953636.58,51236.0,275792.86,1916512.45
2016,10,Delaware,4545.0,100094.0,100459.7,9099767.160000002,24943.0,51744.0,51987.399999999994,3876351.18,16131.0,115289.5,893276.3400000001
2016,11,District of Columbia,4679.0,36241.0,36593.2,2542279.69,14494.0,18176.0,18395.1,1154631.6,8351.0,28540.489999999998,140464.44
2016,12,Florida,54279.0,1642660.0,1656383.0999999999,134515987.34,434151.0,907170.0,916116.7999999999,58369267.769999996,297201.0,1887259.4400000002,17341886.779999997
2016,13,Georgia,23923.0,686379.0,689582.0,50539577.92,169285.0,344449.0,346423.4,22288184.64,105106.0,885085.37,6542411.51
2016,15,Hawaii,3747.0,46429.0,46713.899999999994,3677159.8200000003,15056.0,29402.0,29571.4,1872420.98,11159.0,32817.72,309193.70999999996
2016,16,Idaho,5493.0,86199.0,87095.59999999999,7893702.369999999,21472.0,43247.0,43809.2,3271619.16,13247.0,79153.09000000001,902768.38
2016,17,Illinois,20315.0,214858.0,215176.59999999998,27568816.479999997,56629.0,99780.0,99966.4,10091680.57,32501.0,226084.3,2785262.3699999996
2016,18,Indiana,18724.0,399059.0,401956.39999999997,37521284.14,86467.0,183821.0,185659.8,13616576.750000002,49184.0,469877.11999999994,4276110.58
2016,19,Iowa,9636.0,112904.0,113896.29999999999,9912717.8,31452.0,65485.0,66208.8,4365811.22,21142.0,90960.2,1068226.81
2016,20,Kansas,11133.0,194084.0,195447.0,19151064.8,45490.0,93795.0,94686.4,7104954.68,27576.0,195726.08,2201084.14
2016,21,Kentucky,12763.0,385054.0,386835.1,30372144.64,87650.0,187631.0,188844.0,13296821.120000001,49434.0,531280.09,4077456.26
2016,22,Louisiana,12749.0,313832.0,315191.6,24764620.139999997,75068.0,146082.0,146856.80000000002,9440628.22,44081.0,394010.56,3295665.0500000003
2016,23,Maine,7158.0,126210.0,127296.70000000001,11086446.159999998,29160.0,56218.0,56909.3,4031083.35,17052.0,98535.35,760145.3099999999
2016,24,Maryland,25401.0,462884.0,467589.6,36755306.05,112636.0,231118.0,234441.4,15572091.14,70857.0,516851.8799999999,3788185.31
2016,25,Massachusetts,38095.0,593375.0,593842.7,42997708.38,153281.0,304546.0,304859.1,17621220.759999998,96220.0,464918.56,2859794.5300000003
2016,26,Michigan,29760.0,466532.0,471813.70000000007,53147128.70999999,107853.0,209874.0,213087.9,19837028.240000002,61194.0,483616.25000000006,4150133.4899999998
2016,27,Minnesota,25098.0,345812.0,349420.9,26771904.29,96246.0,197325.0,199883.40000000002,11789538.86,66612.0,234457.65000000002,2749057.53
2016,28,Mississippi,7362.0,190727.0,191687.99999999997,14051291.8,44767.0,84126.0,84621.0,5444208.5600000005,23927.0,245396.22,1759179.21
2016,29,Missouri,20804.0,482763.0,484339.1,51368775.01,113010.0,220236.0,221210.0,18268716.240000002,64972.0,449673.15,4872284.180000001
2016,30,Montana,4408.0,61004.0,61695.2,4953053.37,15187.0,34222.0,34743.799999999996,2172582.09,10216.0,67873.63999999998,560958.72
2016,31,Nebraska,6770.0,80311.0,81128.0,7358143.8,22376.0,42381.0,42886.1,2658604.7399999998,14325.0,68352.09999999999,751431.5700000001
2016,32,Nevada,8373.0,205730.0,207186.3,15228337.410000002,48360.0,113863.0,114831.2,7379661.9,31890.0,271679.61000000004,2463319.5700000003
2016,33,New Hampshire,7302.0,116695.0,116846.30000000002,10404991.240000002,29435.0,53853.0,53940.299999999996,3902180.55,17753.0,126670.09,1111557.0599999998
2016,34,New Jersey,35382.0,696640.0,697144.3,77393684.10000001,180095.0,373578.0,373834.5,31243369.4,121776.0,506948.43,6214439.46
2016,35,New Mexico,7412.0,156211.0,157656.90000000002,11574835.15,36610.0,78284.0,79335.09999999999,4880472.34,22576.0,159946.43000000002,1201026.3699999999
2016,36,New York,81705.0,1072113.0,1078040.4,93310613.72999997,323374.0,610832.0,614609.3999999999,41377534.5,223286.0,795267.4600000001,8323187.59
2016,37,North Carolina,44342.0,1120786.0,1128691.1,84836133.02,257979.0,548262.0,553262.4,35382909.79000001,155484.0,1265901.8099999998,10096510.49
2016,38,North Dakota,2928.0,33702.0,34119.3,2395782.33,10381.0,19815.0,20126.100000000002,1031981.2,7184.0,30847.17,308697.2
2016,39,Ohio,48593.0,1092104.0,1101394.5,72235278.49,264101.0,599804.0,606626.5,32944746.57,172330.0,966888.71,9689375.13
2016,40,Oklahoma,9981.0,271062.0,272764.0,31668401.43,59460.0,129517.0,130578.5,12483601.59,34490.0,311806.05,3437829.8800000004
2016,41,Oregon,19865.0,374378.0,378461.30000000005,24120867.04,93223.0,232051.0,235020.69999999995,12727368.75,66144.0,298401.36,3301501.47
2016,42,Pennsylvania,65580.0,1285512.0,1296706.2000000002,110432424.63000001,327553.0,673394.0,680709.6000000001,45318425.300000004,211479.0,1075683.5499999998,10836579.170000002
2016,44,Rhode Island,5570.0,80620.0,80668.2,7655246.26,23230.0,42040.0,42065.6,2583046.19,14444.0,77856.01,596541.86
2016,45,South Carolina,15234.0,401514.0,401800.1,33223602.249999996,103527.0,199360.0,199511.09999999998,14171522.370000001,62961.0,427674.8499999999,3983485.6499999994
2016,46,South Dakota,3144.0,34678.0,35007.9,3371481.9799999995,10056.0,19090.0,19306.8,1395398.5899999999,6716.0,34929.2,370732.74000000005
2016,47,Tennessee,28227.0,850216.0,850749.8999999999,61084154.94,186314.0,386356.0,386621.6,24077672.1,104018.0,1100052.67,6712684.06
2016,48,Texas,19140.0,307548.0,310278.0,45383673.33,77328.0,149729.0,151244.40000000002,19125593.56,45011.0,424539.76000000007,4905639.02
2016,49,Utah,9844.0,176843.0,177010.90000000002,14249735.25,43447.0,97105.0,97205.29999999999,6371654.109999999,29327.0,156499.95,2206045.7600000002
2016,50,Vermont,3030.0,47409.0,47699.299999999996,4434661.619999999,10461.0,21453.0,21673.0,1543951.48,6273.0,37093.829999999994,256901.54
2016,51,Virginia,27996.0,507847.0,512470.0,35598381.33,134172.0,262044.0,265116.89999999997,14774311.61,84944.0,523358.94999999995,4640946.65
2016,53,Washington,31039.0,520418.0,526729.8,33839311.15,130380.0,302787.0,307356.80000000005,16983798.04,88295.0,385542.55,4759063.299999999
2016,54,West Virginia,5742.0,151642.0,152178.09999999998,10408258.29,34932.0,79731.0,80076.1,4807870.43,20777.0,159261.34,1370703.3800000001
2016,55,Wisconsin,24062.0,424995.0,428109.60000000003,40209282.1,94785.0,207207.0,209332.3,14649744.76,57920.0,338105.63999999996,3751222.49
2016,56,Wyoming,2196.0,28843.0,29255.8,2678361.77,7468.0,16110.0,16437.0,1237495.46,4923.0,26595.190000000002,305681.14
2016,66,Guam,112.0,626.0,626.4,26217.54,297.0,379.0,379.4,14904.88,199.0,399.62,11362.4
2016,69,Northern Mariana Islands,17.0,62.0,62.0,2956.97,11.0,0.0,0.0,0.0,0.0,379.36,1118.66
2016,72,Puerto Rico,6562.0,104337.0,104470.70000000001,2598624.25,33412.0,41625.0,41675.9,822983.1599999999,18175.0,11100.79,208116.99
2016,78,Virgin Islands,114.0,1018.0,1037.5,58689.09,413.0,673.0,679.5,26962.89,288.0,508.09,12592.15
2016,9A,Armed Forces Central/South America,10.0,22.0,22.0,202.19,22.0,0.0,0.0,0.0,0.0,1.6,82.62
2016,9B,Armed Forces Europe,55.0,432.0,438.0,19192.989999999998,286.0,225.0,228.0,4936.63,160.0,243.74,1418.5100000000002
2016,9C,Armed Forces Pacific,38.0,221.0,221.0,2290.26,189.0,125.0,125.0,1133.79,113.0,92.84,469.43
2016,9D,Unknown,11.0,430.0,430.0,18115.29,228.0,145.0,145.0,4887.280000000001,99.0,410.46,2174.77
2016,9E,Foreign Country,105.0,723.0,724.6,34050.450000000004,436.0,370.0,370.0,12505.679999999998,239.0,341.38,6167.01
2017,01,Alabama,11921.0,396390.0,398399.99999999994,32129605.409999996,89906.0,185922.0,187086.80000000002,13330301.69,51266.0,588822.73,3949250.02
2017,02,Alaska,2410.0,27583.0,27981.7,2627472.83,7028.0,13458.0,13714.7,984882.5599999999,4033.0,27872.68,184963.40999999997
2017,04,Arizona,26185.0,596386.0,601759.7,38441896.089999996,154592.0,351228.0,355417.8,19517638.57,109929.0,492721.42000000004,5784393.71
2017,05,Arkansas,6963.0,206347.0,207433.9,13552258.959999997,49277.0,91885.0,92487.70000000001,5210906.89,27804.0,284829.45999999996,2019219.7
2017,06,California,79958.0,1115234.0,1125041.2,117936706.57,280423.0,695613.0,702536.5,58218362.269999996,203337.0,752885.52,10910274.61
2017,08,Colorado,23982.0,391604.0,395202.6,25261090.35,100345.0,233087.0,235776.90000000002,12051156.17,70886.0,324710.2,3187560.9600000004
2017,09,Connecticut,17258.0,259426.0,261558.4,26786521.710000005,70311.0,147899.0,149506.2,11664554.06,48842.0,265456.41,1696103.69
2017,10,Delaware,4288.0,93666.0,93961.6,7923618.38,23336.0,49393.0,49602.9,3594345.83,15276.0,111224.15000000001,840780.14
2017,11,District of Columbia,4507.0,34568.0,34901.8,2092687.3800000001,13841.0,17914.0,18142.8,992511.06,8314.0,27342.15,135379.66
2017,12,Florida,55765.0,1697589.0,1710900.2,127365618.06,437403.0,957748.0,966562.9,55893467.76000001,303404.0,2040488.09,16880459.03
2017,13,Georgia,22498.0,706898.0,710210.6,46767039.53,169463.0,363362.0,365465.69999999995,20587591.96,107584.0,972379.6399999999,6757623.6899999995
2017,15,Hawaii,3609.0,46365.0,46434.6,3282016.0100000002,14735.0,30427.0,30482.5,1685967.96,11154.0,31611.760000000002,304466.34
2017,16,Idaho,5298.0,87332.0,88243.20000000001,7222413.74,21448.0,45500.0,46087.3,3097534.7800000003,13697.0,85057.51,853375.02
2017,17,Illinois,19781.0,212397.0,212608.3,24780876.65,54940.0,104075.0,104190.9,10035189.14,33133.0,199939.06,2750325.16
2017,18,Indiana,17524.0,392007.0,394704.3,32527640.06,82665.0,187924.0,189665.0,12210326.5,48828.0,470609.86000000004,4007268.69
2017,19,Iowa,9216.0,106433.0,107317.6,8558154.07,30268.0,64599.0,65211.0,4027907.5100000002,21241.0,77070.73,1048487.3
2017,20,Kansas,10777.0,193358.0,194748.1,17986980.009999998,45309.0,97363.0,98304.6,7009460.369999999,28386.0,204788.07,2283713.66
2017,21,Kentucky,12065.0,383718.0,385482.3,27951258.18,84808.0,193637.0,194840.69999999998,12485744.780000001,49742.0,545061.84,4117215.83
2017,22,Louisiana,12403.0,317087.0,318420.3,22711236.04,75018.0,153155.0,153986.3,9276412.889999999,45074.0,415841.75999999995,3321881.4699999997
2017,23,Maine,6480.0,117170.0,117365.0,8289884.43,26539.0,55558.0,55670.1,3337035.8,16265.0,103946.79,682965.1399999999
2017,24,Maryland,24124.0,453861.0,458152.9,34444426.919999994,106794.0,228812.0,231884.3,14539824.9,67679.0,541441.65,3671449.130000001
2017,25,Massachusetts,35510.0,553689.0,553994.3,38834579.28,141810.0,296882.0,297071.5,16754291.23,92587.0,413796.19,2689388.97
2017,26,Michigan,29264.0,446291.0,450828.0,44617169.449999996,102521.0,211019.0,213813.8,17086348.18,60379.0,338790.78,4133141.2100000004
2017,27,Minnesota,23923.0,328544.0,332023.69999999995,23159395.24,93190.0,190990.0,193587.59999999998,9951340.06,66131.0,217630.00999999998,2632700.7100000004
2017,28,Mississippi,6777.0,190353.0,191238.7,13232058.28,43658.0,87181.0,87646.1,5317844.95,23980.0,262481.75999999995,1877152.7000000002
2017,29,Missouri,19665.0,474205.0,475677.5,45664794.5,107867.0,222105.0,223095.7,16841277.979999997,63820.0,499522.58,4654860.75
2017,30,Montana,4249.0,60968.0,61631.100000000006,4255934.22,15507.0,36110.0,36632.99999999999,2053211.83,10931.0,73128.01,619021.64
2017,31,Nebraska,6733.0,79388.0,80117.40000000001,6881853.99,22206.0,43635.0,44077.8,2628953.8000000003,14762.0,65786.91,739898.33
2017,32,Nevada,8002.0,212088.0,213422.5,12936727.05,47872.0,120468.0,121368.79999999999,6427121.61,32029.0,257873.42,2368797.3400000003
2017,33,New Hampshire,6512.0,107259.0,107346.9,8956960.72,26031.0,51862.0,51905.8,3657638.7,16395.0,131276.18000000002,1033140.78
2017,34,New Jersey,32207.0,641706.0,642148.1000000001,67047494.56999999,161194.0,349581.0,349829.4,27938957.99,110469.0,494115.81000000006,5722308.319999999
2017,35,New Mexico,7040.0,143404.0,144667.2,9060291.159999998,33665.0,74378.0,75297.29999999999,3973940.5300000003,20880.0,155365.26,1010473.97
2017,36,New York,77286.0,1044372.0,1049549.0999999999,81072884.92000002,308281.0,607794.0,611124.5000000001,37065840.57000001,216952.0,780801.4,7415829.240000001
2017,37,North Carolina,41830.0,1078814.0,1085778.9,75636248.04,245669.0,548039.0,552590.7999999999,32734599.65,151792.0,1272448.7,9934275.27
2017,38,North Dakota,2828.0,31275.0,31678.0,2078646.8499999999,10078.0,19388.0,19690.7,984693.83,7263.0,24321.42,300392.31999999995
2017,39,Ohio,45043.0,1027585.0,1035567.3999999998,61428699.45999999,249072.0,580432.0,586297.3999999999,28764156.87,166382.0,857605.48,8850671.46
2017,40,Oklahoma,9204.0,273380.0,275196.5,29402677.76,58211.0,135092.0,136214.4,11944281.340000002,34892.0,312808.92,3366229.6299999994
2017,41,Oregon,18666.0,355884.0,359526.0,19505868.5,89490.0,227741.0,230412.50000000003,10688850.540000001,65154.0,274047.35,3070611.54
2017,42,Pennsylvania,60863.0,1194612.0,1204529.5,98222847.71,299560.0,641907.0,648558.2,41122541.93,198279.0,1037920.3700000001,10483082.86
2017,44,Rhode Island,5248.0,75967.0,75991.5,6642642.73,21585.0,41729.0,41739.7,2601643.9,13974.0,70045.42,534658.5700000001
2017,45,South Carolina,14378.0,390457.0,390708.1,29544801.219999995,98780.0,200133.0,200256.00000000003,12908958.41,61535.0,433175.0999999999,3926601.8400000003
2017,46,South Dakota,3094.0,32878.0,33203.7,3085681.69,9871.0,18959.0,19199.6,1335915.9699999997,6916.0,33158.92,380723.86
2017,47,Tennessee,26490.0,843065.0,843472.6000000001,54322011.080000006,180346.0,397272.0,397473.3,22385810.4,103442.0,1123721.46,6812553.11
2017,48,Texas,19132.0,327779.0,330452.6,41641263.69,81274.0,168792.0,170382.0,18878407.78,49781.0,434241.19999999995,5113817.699999999
2017,49,Utah,9310.0,175197.0,175295.9,12141952.84,42652.0,100527.0,100591.69999999998,5697802.13,29656.0,103273.69000000002,2117699.4499999997
2017,50,Vermont,2775.0,44367.0,44596.7,3875380.92,9023.0,20304.0,20470.2,1394890.8599999999,5641.0,36808.3,234953.11
2017,51,Virginia,25949.0,474411.0,478143.10000000003,31183690.809999995,124648.0,253457.0,256052.90000000002,13335329.760000002,80799.0,501723.37,4271284.46
2017,53,Washington,29479.0,510105.0,516132.5999999999,29787112.019999996,127627.0,305627.0,310039.8,15253105.98,89050.0,390769.14,4437752.82
2017,54,West Virginia,5207.0,138880.0,139293.1,8478634.07,32286.0,77221.0,77509.3,4257998.859999999,19771.0,149301.78999999998,1283065.24
2017,55,Wisconsin,22432.0,387918.0,390592.5,31844417.25,86430.0,193400.0,195197.10000000003,12138772.450000001,53655.0,307122.62,3195975.7500000005
2017,56,Wyoming,2002.0,28540.0,29018.299999999996,2427001.76,7362.0,16225.0,16605.9,1151888.4,4993.0,30046.45,288788.09
2017,66,Guam,100.0,636.0,637.1,21038.37,234.0,410.0,411.1,8718.35,168.0,435.0,6926.3099999999995
2017,69,Northern Mariana Islands,13.0,49.0,49.0,1066.53,17.0,0.0,0.0,0.0,0.0,178.27,344.44
2017,72,Puerto Rico,5971.0,98998.0,99081.7,2327909.9299999997,30955.0,40766.0,40802.3,736727.49,17232.0,11592.44,164869.56
2017,78,Virgin Islands,93.0,615.0,626.6999999999999,20553.73,282.0,421.0,428.40000000000003,8181.59,211.0,111.68,7126.04
2017,9A,Armed Forces Central/South America,13.0,49.0,49.0,271.17,47.0,0.0,0.0,0.0,0.0,6.630000000000001,96.14999999999999
2017,9B,Armed Forces Europe,59.0,569.0,570.0,32199.48,326.0,350.0,351.0,8566.130000000001,221.0,328.65000000000003,2573.8599999999997
2017,9C,Armed Forces Pacific,38.0,195.0,195.0,2611.23,144.0,108.0,108.0,1140.53,88.0,86.63,504.29999999999995
2017,9D,Unknown,8.0,417.0,417.1,15556.869999999999,231.0,151.0,151.0,5398.16,98.0,681.2600000000001,1975.1399999999999
2017,9E,Foreign Country,92.0,763.0,765.3,23226.41,487.0,447.0,449.3,10544.89,296.0,315.25,3805.3
2018,01,Alabama,11358.0,390671.0,392051.69999999995,29035069.399999995,87435.0,191091.0,191915.3,12616161.23,51649.0,541655.95,4071688.4999999995
2018,02,Alaska,2241.0,26135.0,26421.800000000003,2626820.47,6483.0,13269.0,13479.0,1056796.54,3867.0,28913.820000000003,185648.26
2018,04,Arizona,24241.0,552143.0,555502.8,35811388.93000001,140681.0,334101.0,336734.6,19058391.5,101713.0,483481.72,5510048.879999999
2018,05,Arkansas,6425.0,194714.0,195325.80000000002,12077605.25,45450.0,86906.0,87217.2,4731398.8,25529.0,264838.82,1881013.5699999998
2018,06,California,76109.0,1083798.0,1091039.5999999999,108580376.24999999,268695.0,698495.0,703689.0,56714333.24000001,199492.0,703638.89,10453959.93
2018,08,Colorado,22989.0,367067.0,369357.3,23829428.08,93715.0,223929.0,225654.0,11931234.7,67692.0,297256.26,3132193.0399999996
2018,09,Connecticut,16125.0,248177.0,249907.0,25374461.12,66210.0,145826.0,147100.2,11698964.86,47425.0,240156.63999999998,1679629.4700000002
2018,10,Delaware,3961.0,88475.0,88690.1,7835934.98,21318.0,47407.0,47564.0,3702033.44,14105.0,107761.43999999999,819464.0399999999
2018,11,District of Columbia,4196.0,34505.0,34765.0,2349388.64,13782.0,18496.0,18660.1,1120028.92,8549.0,26375.11,156301.47
2018,12,Florida,54253.0,1643239.0,1651655.4999999998,127332040.93,405541.0,942001.0,947667.4000000001,58171437.55,284265.0,1991383.39,17157461.240000002
2018,13,Georgia,20911.0,695919.0,698231.7000000001,45648088.62,161211.0,367257.0,368720.6,20905608.740000006,104342.0,932586.3599999999,6549569.44
2018,15,Hawaii,3390.0,43661.0,43698.8,3023395.34,13548.0,28825.0,28850.5,1637380.85,10367.0,28109.79,300310.07999999996
2018,16,Idaho,5078.0,87249.0,87920.4,6972672.76,20955.0,47579.0,47997.9,3162352.12,13765.0,83403.89,838393.66
2018,17,Illinois,18919.0,208607.0,208754.5,23688836.130000003,53196.0,106938.0,107012.79999999999,10406716.149999999,33692.0,186152.82,2511729.8600000003
2018,18,Indiana,16779.0,367656.0,369492.29999999993,30344408.38,77281.0,183813.0,185072.19999999998,11924891.959999999,47021.0,417043.99999999994,3660603.61
2018,19,Iowa,8823.0,98266.0,98885.80000000002,7630980.739999999,27868.0,61419.0,61875.799999999996,3682192.8,19905.0,68731.43999999999,955604.5799999998
2018,20,Kansas,10282.0,185855.0,186811.0,16358832.010000002,43307.0,97667.0,98334.5,6756421.58,28167.0,188374.09,2106740.9899999998
2018,21,Kentucky,11562.0,382492.0,383640.60000000003,27155055.089999996,83083.0,197622.0,198424.6,12413166.04,49511.0,541058.55,3813085.7900000005
2018,22,Louisiana,11585.0,314487.0,315197.39999999997,20817695.06,71892.0,157681.0,158081.7,8908477.67,44116.0,388555.57999999996,2799516.91
2018,23,Maine,6188.0,109260.0,109358.4,8105816.39,24492.0,54211.0,54266.5,3394883.3600000003,15600.0,91739.48,652899.1200000001
2018,24,Maryland,22267.0,430835.0,433858.10000000003,32389178.819999993,98283.0,223835.0,226158.3,14255191.57,63770.0,520190.08,3370885.409999999
2018,25,Massachusetts,33779.0,523372.0,523597.80000000005,38982115.559999995,132304.0,290634.0,290753.8,17813698.520000003,88883.0,406869.77,2678849.6
2018,26,Michigan,26848.0,406962.0,410010.2,36547424.779999994,91609.0,200009.0,201990.69999999998,14581117.61,55737.0,408579.55,3437655.11
2018,27,Minnesota,22835.0,310849.0,313478.8,20346836.09,89436.0,186662.0,188627.7,9014661.799999999,65100.0,199813.19,2401898.4099999997
2018,28,Mississippi,6427.0,177025.0,177513.09999999998,11414662.12,40436.0,84821.0,85099.20000000001,4796530.129999999,22928.0,245986.65,1649477.0400000003
2018,29,Missouri,18256.0,448087.0,449205.4,40748808.85,100031.0,218640.0,219400.10000000003,16227514.58,60914.0,415739.83,4387807.3
2018,30,Montana,4158.0,60402.0,60793.9,3944357.0100000002,15098.0,36773.0,37082.4,1994647.23,10826.0,73019.19,580843.6900000001
2018,31,Nebraska,6392.0,80658.0,81179.7,7041420.91,21946.0,45162.0,45513.0,2808743.3600000003,14825.0,68525.20999999999,733012.97
2018,32,Nevada,6913.0,193188.0,193988.5,12483276.529999997,41041.0,111537.0,112090.9,6325785.12,27432.0,243276.18000000002,2176367.93
2018,33,New Hampshire,6319.0,103732.0,103789.40000000001,8811536.7,25392.0,51838.0,51871.4,3728725.9499999993,16473.0,115958.89,1010942.19
2018,34,New Jersey,29100.0,583865.0,584233.8,60922414.51,142995.0,327414.0,327624.4,27153573.180000003,100144.0,434283.07,5404882.179999999
2018,35,New Mexico,6667.0,136884.0,137834.5,8419470.56,31073.0,72224.0,72940.2,3947360.17,19721.0,134159.92,920480.69
2018,36,New York,73243.0,1012453.0,1016625.7999999999,77024144.56999998,291392.0,598234.0,600904.3999999999,36913189.15,207951.0,727326.76,7177223.67
2018,37,North Carolina,39200.0,1018573.0,1023101.5000000001,73722422.05000001,225909.0,532088.0,535116.2,32831679.529999997,143022.0,1202035.4500000002,9365688.46
2018,38,North Dakota,2757.0,29683.0,29933.9,1819114.45,9743.0,18652.0,18849.7,844564.31,7095.0,23298.0,261994.95999999996
2018,39,Ohio,42394.0,946945.0,952589.0,55092302.0,227773.0,548252.0,552545.7,26945580.78,155432.0,807949.7999999999,7983435.4
2018,40,Oklahoma,8593.0,262859.0,264025.80000000005,25072221.990000002,54855.0,133920.0,134684.3,10847825.439999998,33430.0,298749.89,2964039.55
2018,41,Oregon,17826.0,336700.0,339666.0,17005918.7,85690.0,222148.0,224356.69999999998,9644584.89,63923.0,248482.23,2857806.16
2018,42,Pennsylvania,56847.0,1104416.0,1111444.3,89773682.17,275839.0,608029.0,612753.5,38554402.31,185645.0,917967.9199999999,9624929.08
2018,44,Rhode Island,4818.0,70067.0,70103.9,6388023.12,19939.0,40016.0,40038.0,2677618.09,13339.0,68264.78,574567.1100000001
2018,45,South Carolina,13748.0,364501.0,364687.0,28406330.53,90973.0,193115.0,193214.1,12624089.17,58069.0,399696.54999999993,3698545.63
2018,46,South Dakota,2963.0,32287.0,32482.499999999996,2953716.8699999996,9593.0,18914.0,19042.6,1301961.2599999998,6835.0,31441.219999999998,337422.0
2018,47,Tennessee,25119.0,787671.0,788014.0,50318773.26,165894.0,387893.0,388048.7,21654003.15,98055.0,1095337.72,6368485.1
2018,48,Texas,18592.0,331396.0,333101.39999999997,38153127.31,80734.0,179458.0,180536.69999999998,18160231.56,51239.0,408187.26999999996,4909636.600000001
2018,49,Utah,8807.0,167935.0,168027.1,10953596.64,41178.0,99861.0,99916.20000000001,5287046.5,29385.0,131130.47999999998,1998525.4499999997
2018,50,Vermont,2508.0,39658.0,39858.5,3581297.8800000004,8077.0,18617.0,18762.199999999997,1365973.69,5077.0,34146.16,217902.34000000003
2018,51,Virginia,24774.0,442566.0,444799.99999999994,29157737.250000004,115004.0,242839.0,244463.90000000002,12882785.02,76268.0,455249.75,3980543.37
2018,53,Washington,28180.0,488700.0,493281.99999999994,27784271.130000003,122570.0,303818.0,307164.5,14994636.670000002,87960.0,367196.80999999994,4429097.729999999
2018,54,West Virginia,4675.0,120049.0,120260.9,7325431.550000001,28182.0,70432.0,70575.70000000001,3893825.24,17932.0,128614.1,1097709.98
2018,55,Wisconsin,21322.0,354084.0,356144.1,27937995.5,79843.0,185766.0,187155.9,11549834.04,51499.0,266564.88,3000870.2199999997
2018,56,Wyoming,1919.0,28336.0,28591.600000000002,2474082.71,6958.0,16057.0,16271.8,1068763.05,4821.0,25597.239999999998,290271.33
2018,66,Guam,85.0,589.0,590.5,19800.65,241.0,393.0,393.5,13891.85,174.0,662.6800000000001,8462.09
2018,69,Northern Mariana Islands,5.0,15.0,15.0,427.02,0.0,0.0,0.0,0.0,0.0,2.35,236.0
2018,72,Puerto Rico,5381.0,93931.0,93974.5,2052729.39,28451.0,39512.0,39526.8,659371.94,16214.0,11712.77,128442.76000000001
2018,78,Virgin Islands,80.0,469.0,469.6,14155.91,206.0,333.0,333.3,8805.54,163.0,119.12,5112.070000000001
2018,9A,Armed Forces Central/South America,8.0,28.0,28.0,194.33,26.0,0.0,0.0,0.0,0.0,4.36,53.72
2018,9B,Armed Forces Europe,38.0,331.0,331.0,4554.6,250.0,200.0,200.0,2665.99,156.0,130.10999999999999,1098.73
2018,9C,Armed Forces Pacific,37.0,175.0,175.0,2534.85,144.0,131.0,131.0,2035.7399999999998,106.0,50.98,595.62
2018,9D,Unknown,175.0,3606.0,3618.2999999999997,211068.96000000002,1365.0,2047.0,2056.8,72329.29000000001,885.0,3681.04,23419.449999999997
2018,9E,Foreign Country,78.0,707.0,708.0,22093.980000000003,391.0,401.0,402.0,8881.6,230.0,204.09,3675.33
2019,01,Alabama,10611.0,374501.0,375317.0,26264957.76,82701.0,193270.0,193753.30000000002,12155664.73,50466.0,503400.25,3539584.85
2019,02,Alaska,2305.0,28378.0,28468.5,2403171.12,7713.0,17181.0,17224.600000000002,1183759.8399999999,5315.0,27188.929999999997,150939.44
2019,04,Arizona,22228.0,531500.0,532382.6,31774453.65,133502.0,334469.0,335129.9,17498808.88,99401.0,440213.18999999994,4846475.0
2019,05,Arkansas,5990.0,176950.0,177258.5,9529949.31,40548.0,82903.0,83061.8,4000533.7300000004,23484.0,224198.36,1551324.29
2019,06,California,72070.0,1027926.0,1030965.3,94557309.58000001,254777.0,687250.0,689352.7999999999,52660668.11,194571.0,623979.68,9068013.0
2019,08,Colorado,21554.0,348340.0,349054.3,21001347.47,89486.0,221057.0,221575.9,11176423.020000001,66704.0,279250.7,2624841.37
2019,09,Connecticut,15134.0,241508.0,242268.30000000002,25316257.8,63615.0,144172.0,144693.5,11726164.909999998,46346.0,231724.93,1482349.19
2019,10,Delaware,3659.0,76624.0,76720.0,6900018.71,19072.0,44197.0,44261.600000000006,3522401.2800000003,13083.0,90474.37,649470.0700000001
